ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,func,exception,Time
1593265541.85701,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265541.85701
1593265541.860424,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265541.860424
1593265541.863869,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265541.863869
1593265541.867126,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265541.867126
1593265541.870535,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265541.870535
1593265541.873748,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265541.873748
1593265541.877191,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265541.877191
1593265541.880526,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265541.880526
1593265541.8838,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265541.8838
1593265541.887192,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265541.887192
1593265542.389427,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.389427
1593265542.392648,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.392648
1593265542.395923,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.395923
1593265542.399221,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.399221
1593265542.402586,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.402586
1593265542.405807,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.405807
1593265542.40907,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.40907
1593265542.412512,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.412512
1593265542.415762,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.415762
1593265542.419053,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.419053
1593265542.422487,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.422487
1593265542.425817,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.425817
1593265542.429097,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.429097
1593265542.432423,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.432423
1593265542.435715,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.435715
1593265542.937763,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.937763
1593265542.941067,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.941067
1593265542.94435,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.94435
1593265542.947631,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.947631
1593265542.950918,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.950918
1593265542.95415,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.95415
1593265542.957751,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.957751
1593265542.961048,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265542.961048
1593265543.463281,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265543.463281
1593265543.466542,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265543.466542
1593265543.469839,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265543.469839
1593265543.473199,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265543.473199
1593265543.476475,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265543.476475
1593265543.479771,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265543.479771
1593265543.48309,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265543.48309
1593265543.486448,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265543.486448
1593265543.489701,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265543.489701
1593265543.493145,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265543.493145
1593265543.496401,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265543.496401
1593265543.499686,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265543.499686
1593265543.502878,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265543.502878
1593265543.506159,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265543.506159
1593265543.510226,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265543.510226
1593265544.011637,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.011637
1593265544.014844,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.014844
1593265544.018025,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.018025
1593265544.021235,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.021235
1593265544.024626,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.024626
1593265544.027843,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.027843
1593265544.031164,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.031164
1593265544.03446,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.03446
1593265544.536538,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.536538
1593265544.539838,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.539838
1593265544.543006,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.543006
1593265544.54621,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.54621
1593265544.549624,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.549624
1593265544.553026,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.553026
1593265544.556348,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.556348
1593265544.559697,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.559697
1593265544.563152,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.563152
1593265544.56658,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.56658
1593265544.569879,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.569879
1593265544.573204,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.573204
1593265544.576552,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.576552
1593265544.579868,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.579868
1593265544.583184,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265544.583184
1593265545.085173,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.085173
1593265545.088482,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.088482
1593265545.091859,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.091859
1593265545.094982,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.094982
1593265545.098199,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.098199
1593265545.101625,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.101625
1593265545.105057,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.105057
1593265545.1083,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.1083
1593265545.60979,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.60979
1593265545.613099,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.613099
1593265545.616517,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.616517
1593265545.61977,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.61977
1593265545.623154,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.623154
1593265545.626571,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.626571
1593265545.629977,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.629977
1593265545.633108,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.633108
1593265545.636375,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.636375
1593265545.639655,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.639655
1593265545.642959,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.642959
1593265545.646259,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.646259
1593265545.649638,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.649638
1593265545.652947,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.652947
1593265545.656132,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265545.656132
1593265546.157438,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.157438
1593265546.160748,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.160748
1593265546.164098,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.164098
1593265546.167354,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.167354
1593265546.170565,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.170565
1593265546.17396,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.17396
1593265546.177195,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.177195
1593265546.180548,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.180548
1593265546.681241,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.681241
1593265546.684661,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.684661
1593265546.688007,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.688007
1593265546.691078,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.691078
1593265546.694396,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.694396
1593265546.697774,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.697774
1593265546.701062,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.701062
1593265546.704357,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.704357
1593265546.707768,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.707768
1593265546.711073,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.711073
1593265546.714335,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.714335
1593265546.717669,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.717669
1593265546.720944,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.720944
1593265546.724323,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.724323
1593265546.727656,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265546.727656
1593265547.228961,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.228961
1593265547.232161,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.232161
1593265547.235547,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.235547
1593265547.238871,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.238871
1593265547.24213,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.24213
1593265547.245425,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.245425
1593265547.248941,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.248941
1593265547.252144,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.252144
1593265547.754116,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.754116
1593265547.757414,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.757414
1593265547.760828,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.760828
1593265547.764095,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.764095
1593265547.767342,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.767342
1593265547.770748,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.770748
1593265547.774017,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.774017
1593265547.777277,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.777277
1593265547.780562,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.780562
1593265547.783986,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.783986
1593265547.787256,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.787256
1593265547.790562,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.790562
1593265547.793864,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.793864
1593265547.797084,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.797084
1593265547.800388,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265547.800388
1593265548.301877,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.301877
1593265548.305126,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.305126
1593265548.308448,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.308448
1593265548.311695,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.311695
1593265548.315024,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.315024
1593265548.318301,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.318301
1593265548.32172,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.32172
1593265548.325079,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.325079
1593265548.826466,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.826466
1593265548.829764,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.829764
1593265548.83306,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.83306
1593265548.836356,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.836356
1593265548.839708,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.839708
1593265548.842956,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.842956
1593265548.846186,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.846186
1593265548.849485,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.849485
1593265548.852852,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.852852
1593265548.856104,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.856104
1593265548.859428,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.859428
1593265548.862821,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.862821
1593265548.866135,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.866135
1593265548.869382,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.869382
1593265548.872778,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265548.872778
1593265549.374342,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.374342
1593265549.377827,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.377827
1593265549.381149,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.381149
1593265549.384393,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.384393
1593265549.387862,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.387862
1593265549.391157,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.391157
1593265549.394519,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.394519
1593265549.397879,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.397879
1593265549.899527,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.899527
1593265549.902959,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.902959
1593265549.906172,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.906172
1593265549.909487,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.909487
1593265549.912867,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.912867
1593265549.916123,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.916123
1593265549.919415,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.919415
1593265549.922697,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.922697
1593265549.926096,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.926096
1593265549.929405,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.929405
1593265549.932729,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.932729
1593265549.936079,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.936079
1593265549.939374,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.939374
1593265549.942702,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.942702
1593265549.946012,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265549.946012
1593265550.447551,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265550.447551
1593265550.450996,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265550.450996
1593265550.454287,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265550.454287
1593265550.457457,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265550.457457
1593265550.460948,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265550.460948
1593265550.464159,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265550.464159
1593265550.467507,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265550.467507
1593265550.47089,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265550.47089
1593265550.972868,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265550.972868
1593265550.976121,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265550.976121
1593265550.979498,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265550.979498
1593265550.982842,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265550.982842
1593265550.986119,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265550.986119
1593265550.989411,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265550.989411
1593265550.992837,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265550.992837
1593265550.996117,C0GPek46vGZyfms7o6,123.145.120.99,23709,123.145.120.102,502,WRITE_SINGLE_COIL,,1593265550.996117
